date_bin,TEMP,HUM,CO2,PM1,PM2.5,PM5,PM10,HCHO,VOC,NO2,NOISE,DOOR 1,WINDOW 1,WINDOW 2,VENT. TYPE,VENT. TIME,EXT. TEMP,EXT. HUM,EXT. PM2.5,EXT. PM10,EXT. NO2,EXT. CO
2024-10-23 09:30:00,"24,8","53,4",381,"2,31","2,44","2,44","2,44",0,519,"38,3",28,0,0,0,no ventilation,2265,"22,2",56,17,66,69,"0,7"
2024-10-23 09:35:00,"24,8","53,5",378,"2,35","2,49","2,49","2,49",0,517,"37,4",31,0,0,0,no ventilation,2270,"22,2",56,17,66,69,"0,7"
2024-10-23 09:40:00,"24,8","53,5",376,"2,32","2,45","2,45","2,45",0,518,41,30,0,0,0,no ventilation,2275,"22,2",56,17,66,69,"0,7"
2024-10-23 09:45:00,"24,9","53,5",378,"2,38","2,52","2,52","2,52",0,517,"40,7",32,0,0,0,no ventilation,2280,"22,2",56,17,66,69,"0,7"
2024-10-23 09:50:00,"24,9","53,5",375,"2,44","2,58","2,58","2,58",0,516,"37,9",29,0,0,0,no ventilation,2285,"22,2",56,17,66,69,"0,7"
2024-10-23 09:55:00,"24,9","53,6",373,"2,29","2,42","2,42","2,42",0,515,"44,7",31,0,0,0,no ventilation,2290,"22,2",56,17,66,69,"0,7"
2024-10-23 10:00:00,"24,9","53,6",372,"2,37","2,5","2,5","2,5",0,515,"40,7",31,0,0,0,no ventilation,2295,"22,9",53,16,49,54,"0,6"
2024-10-23 10:05:00,"24,9","53,6",371,"2,34","2,48","2,48","2,48",0,513,"39,8",30,0,0,0,no ventilation,2300,"22,9",53,16,49,54,"0,6"
2024-10-23 10:10:00,"24,9","53,6",375,"2,32","2,45","2,45","2,45",0,513,"41,8",33,0,0,0,no ventilation,2305,"22,9",53,16,49,54,"0,6"
2024-10-23 10:15:00,"24,9","53,6",374,"2,41","2,55","2,55","2,55",0,513,"42,1",31,0,0,0,no ventilation,2310,"22,9",53,16,49,54,"0,6"
2024-10-23 10:20:00,"24,9","53,5",374,"2,5","2,64","2,64","2,64",0,513,"47,6",28,0,0,0,no ventilation,2315,"22,9",53,16,49,54,"0,6"
2024-10-23 10:25:00,"24,9","53,6",376,"2,26","2,39","2,39","2,39",0,513,43,31,0,0,0,no ventilation,2320,"22,9",53,16,49,54,"0,6"
2024-10-23 10:30:00,"24,9","53,5",378,"2,41","2,54","2,54","2,54",0,512,40,31,0,0,0,no ventilation,2325,"23,1",52,16,49,54,"0,6"
2024-10-23 10:35:00,"24,9","53,6",374,"2,31","2,44","2,44","2,44",0,512,"40,4",30,0,0,0,no ventilation,2330,"23,1",52,16,49,54,"0,6"
2024-10-23 10:40:00,"24,9","53,6",374,"2,24","2,36","2,36","2,36",0,513,"46,4",31,0,0,0,no ventilation,2335,"23,1",52,16,49,54,"0,6"
2024-10-23 10:45:00,"24,9","53,6",377,"2,48","2,62","2,62","2,62",0,514,"37,7",32,0,0,0,no ventilation,2340,"23,1",52,16,49,54,"0,6"
2024-10-23 10:50:00,"24,9","53,8",374,"2,37","2,5","2,5","2,5",0,515,"43,9",28,0,0,0,no ventilation,2345,"23,1",52,16,49,54,"0,6"
2024-10-23 10:55:00,"24,9","53,8",376,"2,42","2,56","2,56","2,56",0,514,"45,1",30,0,0,0,no ventilation,2350,"23,1",52,16,49,54,"0,6"
2024-10-23 11:00:00,"24,9","53,8",375,"2,31","2,45","2,45","2,45",0,513,"40,6",32,0,0,0,no ventilation,2355,"23,1",53,10,44,32,"0,2"
2024-10-23 11:05:00,"24,9","53,9",370,"2,37","2,51","2,51","2,51",0,514,"45,9",30,0,0,0,no ventilation,2360,"23,1",53,10,44,32,"0,2"
2024-10-23 11:10:00,"24,9","53,9",373,"2,39","2,53","2,53","2,53",0,514,"47,8",32,0,0,0,no ventilation,2365,"23,1",53,10,44,32,"0,2"
2024-10-23 11:15:00,"24,9","53,9",376,"2,47","2,61","2,61","2,61",0,516,"40,6",32,0,0,0,no ventilation,2370,"23,1",53,10,44,32,"0,2"
2024-10-23 11:20:00,"24,9","53,9",376,"2,38","2,52","2,52","2,52",0,516,"45,9",29,0,0,0,no ventilation,2375,"23,1",53,10,44,32,"0,2"
2024-10-23 11:25:00,"24,9","53,9",377,"2,38","2,52","2,52","2,52",0,517,"40,7",31,0,0,0,no ventilation,2380,"23,1",53,10,44,32,"0,2"
2024-10-23 11:30:00,"24,9","53,9",374,"2,46","2,61","2,61","2,61",0,519,"41,3",31,0,0,0,no ventilation,2385,"22,9",54,10,44,32,"0,2"
2024-10-23 11:35:00,"24,9","53,9",370,"2,43","2,57","2,57","2,57",0,521,"45,5",31,0,0,0,no ventilation,2390,"22,9",54,10,44,32,"0,2"
2024-10-23 11:40:00,"24,9",54,370,"2,43","2,58","2,58","2,58",0,524,"41,6",31,0,0,0,no ventilation,2395,"22,9",54,10,44,32,"0,2"
2024-10-23 11:45:00,"24,9","53,9",372,"2,43","2,58","2,58","2,58",0,527,42,30,0,0,0,no ventilation,2400,"22,9",54,10,44,32,"0,2"
2024-10-23 11:50:00,"24,9","53,8",373,"2,38","2,51","2,51","2,51",0,530,"44,2",28,0,0,0,no ventilation,2405,"22,9",54,10,44,32,"0,2"
2024-10-23 11:55:00,"24,9","53,6",373,"2,4","2,54","2,54","2,54",0,532,"45,4",31,0,0,0,no ventilation,2410,"22,9",54,10,44,32,"0,2"
2024-10-23 12:00:00,"24,9","53,8",371,"2,11","2,24","2,24","2,24",0,534,"40,2",31,0,0,0,no ventilation,2415,"23,1",55,7,32,19,"0,2"
2024-10-23 12:05:00,"24,9","53,5",369,"2,34","2,47","2,47","2,47",0,536,"42,8",32,0,0,0,no ventilation,2420,"23,1",55,7,32,19,"0,2"
2024-10-23 12:10:00,"24,9","53,6",369,"2,38","2,51","2,51","2,51",0,538,"38,7",31,0,0,0,no ventilation,2425,"23,1",55,7,32,19,"0,2"
2024-10-23 12:15:00,"24,9","53,5",366,"2,38","2,52","2,52","2,52",0,540,"44,4",30,0,0,0,no ventilation,2430,"23,1",55,7,32,19,"0,2"
2024-10-23 12:20:00,"24,9","53,4",365,"2,33","2,46","2,46","2,46",0,540,"40,9",29,0,0,0,no ventilation,2435,"23,1",55,7,32,19,"0,2"
2024-10-23 12:25:00,"24,9","53,4",365,"2,39","2,52","2,52","2,52",0,543,"45,8",31,0,0,0,no ventilation,2440,"23,1",55,7,32,19,"0,2"
2024-10-23 12:30:00,"24,9","53,3",361,"2,29","2,42","2,42","2,42",0,544,"42,1",30,0,0,0,no ventilation,2445,"22,6",58,7,32,19,"0,2"
2024-10-23 12:35:00,"24,9","53,4",361,"2,35","2,48","2,48","2,48",0,545,"39,8",30,0,0,0,no ventilation,2450,"22,6",58,7,32,19,"0,2"
2024-10-23 12:40:00,"24,9","53,4",361,"2,33","2,46","2,46","2,46",0,547,"48,1",32,0,0,0,no ventilation,2455,"22,6",58,7,32,19,"0,2"
2024-10-23 12:45:00,"24,9","53,3",360,"2,24","2,37","2,37","2,37",0,548,44,30,0,0,0,no ventilation,2460,"22,6",58,7,32,19,"0,2"
2024-10-23 12:50:00,"24,9","53,4",358,"2,2","2,32","2,32","2,32",0,549,42,30,0,0,0,no ventilation,2465,"22,6",58,7,32,19,"0,2"
2024-10-23 12:55:00,"24,9","53,3",359,"2,18","2,3","2,3","2,3",0,551,"39,4",32,0,0,0,no ventilation,2470,"22,6",58,7,32,19,"0,2"
2024-10-23 13:00:00,"24,9","53,2",357,"2,23","2,37","2,37","2,37",0,552,"39,8",29,0,0,0,no ventilation,2475,23,56,6,21,22,"0,2"
2024-10-23 13:05:00,"24,9","53,3",357,"2,34","2,48","2,48","2,48",0,553,"39,1",30,0,0,0,no ventilation,2480,23,56,6,21,22,"0,2"
2024-10-23 13:10:00,"24,9","53,3",354,"2,38","2,51","2,51","2,51",0,553,"43,3",31,0,0,0,no ventilation,2485,23,56,6,21,22,"0,2"
2024-10-23 13:15:00,"24,9","53,3",357,"2,22","2,35","2,35","2,35",0,555,"45,2",31,0,0,0,no ventilation,2490,23,56,6,21,22,"0,2"
2024-10-23 13:20:00,"24,9",53,356,"2,16","2,29","2,29","2,29",0,557,"42,1",32,0,0,0,no ventilation,2495,23,56,6,21,22,"0,2"
2024-10-23 13:25:00,"24,9",53,356,"2,14","2,26","2,26","2,26",0,558,39,31,0,0,0,no ventilation,2500,23,56,6,21,22,"0,2"
2024-10-23 13:30:00,"24,9","53,2",351,"2,22","2,35","2,35","2,35",0,560,"39,9",30,0,0,0,no ventilation,2505,"22,9",56,6,21,22,"0,2"
2024-10-23 13:35:00,"24,9","53,2",351,"2,27","2,4","2,4","2,4",0,560,"43,8",32,0,0,0,no ventilation,2510,"22,9",56,6,21,22,"0,2"
2024-10-23 13:40:00,"24,9","53,2",354,"2,21","2,33","2,33","2,33",0,560,"44,3",30,0,0,0,no ventilation,2515,"22,9",56,6,21,22,"0,2"
2024-10-23 13:45:00,"24,9","53,2",358,"2,33","2,46","2,46","2,46",0,561,"44,3",30,0,0,0,no ventilation,2520,"22,9",56,6,21,22,"0,2"
2024-10-23 13:50:00,"24,9",53,364,"2,12","2,24","2,24","2,24",0,560,"43,9",32,0,0,0,no ventilation,2525,"22,9",56,6,21,22,"0,2"
2024-10-23 13:55:00,"24,9","53,3",360,"2,21","2,34","2,34","2,34",0,563,"41,9",31,0,0,0,no ventilation,2530,"22,9",56,6,21,22,"0,2"
2024-10-23 14:00:00,"24,9","53,2",359,"2,12","2,24","2,24","2,24",0,565,"42,9",33,0,0,0,no ventilation,2535,"22,2",59,6,14,19,"0,2"
2024-10-23 14:05:00,"24,9","53,2",358,"2,1","2,22","2,22","2,22",0,565,"41,9",28,0,0,0,no ventilation,2540,"22,2",59,6,14,19,"0,2"
2024-10-23 14:10:00,"24,9","53,2",356,"2,32","2,45","2,45","2,45",0,565,"40,2",32,0,0,0,no ventilation,2545,"22,2",59,6,14,19,"0,2"
2024-10-23 14:15:00,"24,9","53,3",349,"2,41","2,55","2,55","2,55",0,565,"44,4",32,0,0,0,no ventilation,2550,"22,2",59,6,14,19,"0,2"
2024-10-23 14:20:00,"24,9","53,5",350,"2,24","2,37","2,37","2,37",0,565,"46,3",30,0,0,0,no ventilation,2555,"22,2",59,6,14,19,"0,2"
2024-10-23 14:25:00,"24,9","53,3",351,"2,13","2,25","2,25","2,25",0,566,"41,1",29,0,0,0,no ventilation,2560,"22,2",59,6,14,19,"0,2"
2024-10-23 14:30:00,"24,9","53,2",350,"2,18","2,31","2,31","2,31",0,568,"38,2",32,0,0,0,no ventilation,2565,"21,5",63,6,14,19,"0,2"
2024-10-23 14:35:00,"24,9","53,2",347,"2,03","2,15","2,15","2,15",0,570,"42,9",32,0,0,0,no ventilation,2570,"21,5",63,6,14,19,"0,2"
2024-10-23 14:40:00,"24,9",53,347,"2,11","2,23","2,23","2,23",0,569,"42,3",31,0,0,0,no ventilation,2575,"21,5",63,6,14,19,"0,2"
2024-10-23 14:45:00,25,53,348,"2,28","2,42","2,42","2,42",0,571,"41,2",30,0,0,0,no ventilation,2580,"21,5",63,6,14,19,"0,2"
2024-10-23 14:50:00,25,53,351,"2,08","2,2","2,2","2,2",0,574,41,30,0,0,0,no ventilation,2585,"21,5",63,6,14,19,"0,2"
2024-10-23 14:55:00,25,53,348,"2,03","2,14","2,14","2,14",0,575,"41,3",29,0,0,0,no ventilation,2590,"21,5",63,6,14,19,"0,2"
2024-10-23 15:00:00,25,"53,4",350,"2,09","2,21","2,21","2,21",0,574,"50,2",33,0,0,0,no ventilation,2595,"20,9",67,9,45,20,"0,2"
2024-10-23 15:05:00,25,"53,3",346,"2,23","2,36","2,36","2,36",0,574,"51,8",32,0,0,0,no ventilation,2600,"20,9",67,9,45,20,"0,2"
2024-10-23 15:10:00,25,"53,5",344,"2,17","2,29","2,29","2,29",0,573,"42,2",30,0,0,0,no ventilation,2605,"20,9",67,9,45,20,"0,2"
2024-10-23 15:15:00,25,"53,5",344,"2,1","2,22","2,22","2,22",0,573,"40,9",31,0,0,0,no ventilation,2610,"20,9",67,9,45,20,"0,2"
2024-10-23 15:20:00,25,"53,8",348,"2,05","2,16","2,16","2,16",0,572,"42,9",31,0,0,0,no ventilation,2615,"20,9",67,9,45,20,"0,2"
2024-10-23 15:25:00,25,"53,6",350,"2,09","2,21","2,21","2,21",0,570,"42,4",30,0,0,0,no ventilation,2620,"20,9",67,9,45,20,"0,2"
2024-10-23 15:30:00,25,"53,4",349,"2,1","2,22","2,22","2,22",0,572,"42,3",31,0,0,0,no ventilation,2625,"20,2",70,9,45,20,"0,2"
2024-10-23 15:35:00,25,"53,4",348,"2,17","2,3","2,3","2,3",0,574,"41,9",31,0,0,0,no ventilation,2630,"20,2",70,9,45,20,"0,2"
2024-10-23 15:40:00,25,"53,4",349,"2,15","2,27","2,27","2,27",0,576,"41,3",31,0,0,0,no ventilation,2635,"20,2",70,9,45,20,"0,2"
2024-10-23 15:45:00,25,"53,3",349,"2,06","2,18","2,18","2,18",0,577,"41,8",31,0,0,0,no ventilation,2640,"20,2",70,9,45,20,"0,2"
2024-10-23 15:50:00,25,"53,3",349,"1,91","2,02","2,02","2,02",0,578,"38,8",29,0,0,0,no ventilation,2645,"20,2",70,9,45,20,"0,2"
2024-10-23 15:55:00,25,"53,3",349,"2,23","2,36","2,36","2,36",0,578,"38,8",28,0,0,0,no ventilation,2650,"20,2",70,9,45,20,"0,2"
2024-10-23 16:00:00,25,"53,6",345,"2,2","2,32","2,32","2,32",0,579,"44,1",32,0,0,0,no ventilation,2655,"19,6",73,6,22,25,"0,2"
2024-10-23 16:05:00,25,"53,5",343,"2,01","2,12","2,12","2,12",0,576,"41,4",30,0,0,0,no ventilation,2660,"19,6",73,6,22,25,"0,2"
2024-10-23 16:10:00,25,"53,6",341,"2,16","2,29","2,29","2,29",0,576,"42,1",29,0,0,0,no ventilation,2665,"19,6",73,6,22,25,"0,2"
2024-10-23 16:15:00,25,"53,5",342,"2,01","2,12","2,12","2,12",0,576,"38,7",29,0,0,0,no ventilation,2670,"19,6",73,6,22,25,"0,2"
2024-10-23 16:20:00,25,"53,9",343,"2,09","2,2","2,2","2,2",0,574,"40,6",32,0,0,0,no ventilation,2675,"19,6",73,6,22,25,"0,2"
2024-10-23 16:25:00,25,"53,9",344,"2,02","2,14","2,14","2,14",0,573,"42,3",30,0,0,0,no ventilation,2680,"19,6",73,6,22,25,"0,2"
2024-10-23 16:30:00,25,"53,5",346,2,"2,12","2,12","2,12",0,574,"40,9",33,0,0,0,no ventilation,2685,19,78,6,22,25,"0,2"
2024-10-23 16:35:00,25,"53,3",343,"2,14","2,26","2,26","2,26",0,576,"41,4",29,0,0,0,no ventilation,2690,19,78,6,22,25,"0,2"
2024-10-23 16:40:00,25,"53,3",342,"2,1","2,22","2,22","2,22",0,579,44,32,0,0,0,no ventilation,2695,19,78,6,22,25,"0,2"
2024-10-23 16:45:00,25,"53,4",343,"2,16","2,28","2,28","2,28",0,578,42,33,0,0,0,no ventilation,2700,19,78,6,22,25,"0,2"
2024-10-23 16:50:00,25,"53,3",345,"1,95","2,06","2,06","2,06",0,579,"42,3",31,0,0,0,no ventilation,2705,19,78,6,22,25,"0,2"
2024-10-23 16:55:00,25,"53,3",345,"2,15","2,27","2,27","2,27",0,580,"42,7",30,0,0,0,no ventilation,2710,19,78,6,22,25,"0,2"
2024-10-23 17:00:00,25,"53,5",348,"1,98","2,09","2,09","2,09",0,579,"46,5",30,0,0,0,no ventilation,2715,"18,7",81,5,17,20,"0,1"
2024-10-23 17:05:00,25,"53,6",354,"2,29","2,42","2,42","2,42",0,577,44,31,0,0,0,no ventilation,2720,"18,7",81,5,17,20,"0,1"
2024-10-23 17:10:00,25,"53,9",352,"2,12","2,24","2,24","2,24",0,575,"42,9",29,0,0,0,no ventilation,2725,"18,7",81,5,17,20,"0,1"
2024-10-23 17:15:00,25,"53,8",350,"2,09","2,21","2,21","2,21",0,573,"43,7",30,0,0,0,no ventilation,2730,"18,7",81,5,17,20,"0,1"
2024-10-23 17:20:00,25,"53,8",350,"2,17","2,29","2,29","2,29",0,571,"41,7",34,0,0,0,no ventilation,2735,"18,7",81,5,17,20,"0,1"
2024-10-23 17:25:00,25,"53,6",352,"2,1","2,22","2,22","2,22",0,569,"43,7",31,0,0,0,no ventilation,2740,"18,7",81,5,17,20,"0,1"
2024-10-23 17:30:00,25,"53,5",351,"2,08","2,19","2,19","2,19",0,570,"39,5",29,0,0,0,no ventilation,2745,"18,4",83,5,17,20,"0,1"
2024-10-23 17:35:00,25,"53,4",349,"2,09","2,21","2,21","2,21",0,572,42,32,0,0,0,no ventilation,2750,"18,4",83,5,17,20,"0,1"
2024-10-23 17:40:00,25,"53,3",341,"2,06","2,18","2,18","2,18",0,574,"42,4",31,0,0,0,no ventilation,2755,"18,4",83,5,17,20,"0,1"
2024-10-23 17:45:00,25,"53,2",341,"2,08","2,2","2,2","2,2",0,575,"41,2",30,0,0,0,no ventilation,2760,"18,4",83,5,17,20,"0,1"
2024-10-23 17:50:00,25,"53,3",342,"2,03","2,14","2,14","2,14",0,575,"39,9",30,0,0,0,no ventilation,2765,"18,4",83,5,17,20,"0,1"
2024-10-23 17:55:00,25,"53,3",341,"2,07","2,19","2,19","2,19",0,576,"42,9",32,0,0,0,no ventilation,2770,"18,4",83,5,17,20,"0,1"
2024-10-23 18:00:00,25,"53,3",347,"2,03","2,15","2,15","2,15",0,576,"44,5",30,0,0,0,no ventilation,2775,"17,8",87,5,14,19,"0,1"
2024-10-23 18:05:00,25,"53,3",346,"2,09","2,2","2,2","2,2",0,576,"43,6",31,0,0,0,no ventilation,2780,"17,8",87,5,14,19,"0,1"
2024-10-23 18:10:00,25,"53,3",349,"2,16","2,29","2,29","2,29",0,575,"42,9",30,0,0,0,no ventilation,2785,"17,8",87,5,14,19,"0,1"
2024-10-23 18:15:00,25,"53,4",355,"2,18","2,31","2,31","2,31",0,575,"42,4",30,0,0,0,no ventilation,2790,"17,8",87,5,14,19,"0,1"
2024-10-23 18:20:00,25,"53,5",349,"2,14","2,26","2,26","2,26",0,575,"41,8",31,0,0,0,no ventilation,2795,"17,8",87,5,14,19,"0,1"
2024-10-23 18:25:00,25,"53,5",341,"2,12","2,24","2,24","2,24",0,573,"41,2",28,0,0,0,no ventilation,2800,"17,8",87,5,14,19,"0,1"
2024-10-23 18:30:00,25,"53,5",342,"2,07","2,19","2,19","2,19",0,572,"43,7",30,0,0,0,no ventilation,2805,"17,4",91,5,14,19,"0,1"
2024-10-23 18:35:00,25,"53,6",349,"1,98","2,09","2,09","2,09",0,569,43,29,0,0,0,no ventilation,2810,"17,4",91,5,14,19,"0,1"
2024-10-23 18:40:00,25,"53,9",348,"2,28","2,41","2,41","2,41",0,567,"39,2",32,0,0,0,no ventilation,2815,"17,4",91,5,14,19,"0,1"
2024-10-23 18:45:00,25,"53,5",349,"1,88","1,99","1,99","1,99",0,565,40,30,0,0,0,no ventilation,2820,"17,4",91,5,14,19,"0,1"
2024-10-23 18:50:00,25,"53,5",342,"2,17","2,29","2,29","2,29",0,566,"41,4",31,0,0,0,no ventilation,2825,"17,4",91,5,14,19,"0,1"
2024-10-23 18:55:00,25,"53,4",345,"2,14","2,27","2,27","2,27",0,566,45,33,0,0,0,no ventilation,2830,"17,4",91,5,14,19,"0,1"
2024-10-23 19:00:00,"24,9","53,5",345,"2,03","2,15","2,15","2,15",0,565,"40,7",30,0,0,0,no ventilation,2835,"17,1",93,5,12,17,"0,1"
2024-10-23 19:05:00,"24,9","53,6",347,"2,02","2,14","2,14","2,14",0,565,"41,5",31,0,0,0,no ventilation,2840,"17,1",93,5,12,17,"0,1"
2024-10-23 19:10:00,"24,9","53,5",347,"2,08","2,2","2,2","2,2",0,563,"44,6",31,0,0,0,no ventilation,2845,"17,1",93,5,12,17,"0,1"
2024-10-23 19:15:00,"24,9","53,8",350,"2,23","2,36","2,36","2,36",0,563,"42,4",30,0,0,0,no ventilation,2850,"17,1",93,5,12,17,"0,1"
2024-10-23 19:20:00,"24,9","53,8",353,"2,04","2,16","2,16","2,16",0,560,"42,1",31,0,0,0,no ventilation,2855,"17,1",93,5,12,17,"0,1"
2024-10-23 19:25:00,"24,9","53,8",358,"2,24","2,36","2,36","2,36",0,556,"44,1",31,0,0,0,no ventilation,2860,"17,1",93,5,12,17,"0,1"
2024-10-23 19:30:00,"24,9","53,8",360,"2,13","2,25","2,25","2,25",0,554,"42,4",30,0,0,0,no ventilation,2865,"16,9",95,5,12,17,"0,1"
2024-10-23 19:35:00,"24,9","53,9",357,"2,15","2,27","2,27","2,27",0,552,"39,5",32,0,0,0,no ventilation,2870,"16,9",95,5,12,17,"0,1"
2024-10-23 19:40:00,"24,9","53,8",357,"1,99","2,1","2,1","2,1",0,551,"39,8",30,0,0,0,no ventilation,2875,"16,9",95,5,12,17,"0,1"
2024-10-23 19:45:00,"24,9","53,9",358,"2,09","2,21","2,21","2,21",0,550,"45,2",31,0,0,0,no ventilation,2880,"16,9",95,5,12,17,"0,1"
2024-10-23 19:50:00,"24,9",54,357,"2,11","2,23","2,23","2,23",0,545,"37,8",31,0,0,0,no ventilation,2885,"16,9",95,5,12,17,"0,1"
2024-10-23 19:55:00,"24,9","53,9",357,"1,96","2,07","2,07","2,07",0,544,"43,3",28,0,0,0,no ventilation,2890,"16,9",95,5,12,17,"0,1"
2024-10-23 20:00:00,"24,9",54,353,"2,14","2,26","2,26","2,26",0,543,"43,7",31,0,0,0,no ventilation,2895,17,94,6,11,18,"0,2"
2024-10-23 20:05:00,"24,9",54,355,"2,13","2,25","2,25","2,25",0,541,"42,6",29,0,0,0,no ventilation,2900,17,94,6,11,18,"0,2"
2024-10-23 20:10:00,"24,9",54,353,"2,11","2,24","2,24","2,24",0,540,"47,2",29,0,0,0,no ventilation,2905,17,94,6,11,18,"0,2"
2024-10-23 20:15:00,"24,9","54,1",352,"2,06","2,18","2,18","2,18",0,539,"39,3",30,0,0,0,no ventilation,2910,17,94,6,11,18,"0,2"
2024-10-23 20:20:00,"24,9",54,353,"2,08","2,2","2,2","2,2",0,538,"40,6",31,0,0,0,no ventilation,2915,17,94,6,11,18,"0,2"
2024-10-23 20:25:00,"24,9",54,356,"2,17","2,3","2,3","2,3",0,538,"48,9",30,0,0,0,no ventilation,2920,17,94,6,11,18,"0,2"
2024-10-23 20:30:00,"24,9","53,9",356,2,"2,11","2,11","2,11",0,538,"43,7",30,0,0,0,no ventilation,2925,"16,6",95,6,11,18,"0,2"
2024-10-23 20:35:00,"24,9","53,9",354,"2,11","2,24","2,24","2,24",0,538,"39,5",31,0,0,0,no ventilation,2930,"16,6",95,6,11,18,"0,2"
2024-10-23 20:40:00,"24,9","53,9",356,"1,89",2,2,2,0,535,48,29,0,0,0,no ventilation,2935,"16,6",95,6,11,18,"0,2"
2024-10-23 20:45:00,"24,9","53,9",343,"1,94","2,05","2,05","2,05",0,535,44,32,0,0,0,no ventilation,2940,"16,6",95,6,11,18,"0,2"
2024-10-23 20:50:00,"24,9",54,348,"1,98","2,09","2,09","2,09",0,534,"40,7",30,0,0,0,no ventilation,2945,"16,6",95,6,11,18,"0,2"
2024-10-23 20:55:00,"24,9",54,349,"2,12","2,24","2,24","2,24",0,531,"56,6",32,0,0,0,no ventilation,2950,"16,6",95,6,11,18,"0,2"
2024-10-23 21:00:00,"24,9",54,351,"2,1","2,22","2,22","2,22",0,530,"41,6",31,0,0,0,no ventilation,2955,"16,2",97,7,14,25,"0,2"
2024-10-23 21:05:00,"24,9",54,352,"1,99","2,11","2,11","2,11",0,527,"43,8",28,0,0,0,no ventilation,2960,"16,2",97,7,14,25,"0,2"
2024-10-23 21:10:00,"24,9",54,352,"2,21","2,34","2,34","2,34",0,526,"46,9",31,0,0,0,no ventilation,2965,"16,2",97,7,14,25,"0,2"
2024-10-23 21:15:00,"24,9",54,356,"1,92","2,03","2,03","2,03",0,528,"44,8",31,0,0,0,no ventilation,2970,"16,2",97,7,14,25,"0,2"
2024-10-23 21:20:00,"24,9",54,356,"2,3","2,43","2,43","2,43",0,528,"43,6",32,0,0,0,no ventilation,2975,"16,2",97,7,14,25,"0,2"
2024-10-23 21:25:00,"24,9","53,9",354,"1,92","2,03","2,03","2,03",0,529,"45,3",31,0,0,0,no ventilation,2980,"16,2",97,7,14,25,"0,2"
2024-10-23 21:30:00,"24,9","53,9",359,"2,1","2,22","2,22","2,22",0,532,"46,5",29,0,0,0,no ventilation,2985,"16,1",99,7,14,25,"0,2"
2024-10-23 21:35:00,"24,9","53,9",358,2,"2,11","2,11","2,11",0,532,"41,3",30,0,0,0,no ventilation,2990,"16,1",99,7,14,25,"0,2"
2024-10-23 21:40:00,"24,9","53,9",358,"1,91","2,01","2,01","2,01",0,532,36,32,0,0,0,no ventilation,2995,"16,1",99,7,14,25,"0,2"
2024-10-23 21:45:00,"24,9","53,9",359,"1,93","2,04","2,04","2,04",0,531,"41,7",29,0,0,0,no ventilation,3000,"16,1",99,7,14,25,"0,2"
2024-10-23 21:50:00,"24,9","53,9",360,"1,89",2,2,2,0,532,"38,3",30,0,0,0,no ventilation,3005,"16,1",99,7,14,25,"0,2"
2024-10-23 21:55:00,"24,9","53,9",360,"1,88","1,98","1,98","1,98",0,533,"39,3",31,0,0,0,no ventilation,3010,"16,1",99,7,14,25,"0,2"
2024-10-23 22:00:00,"24,9","53,9",358,"2,03","2,15","2,15","2,15",0,532,44,32,0,0,0,no ventilation,3015,16,99,9,13,26,"0,2"
2024-10-23 22:05:00,"24,9","53,9",360,"2,1","2,22","2,22","2,22",0,532,"43,9",31,0,0,0,no ventilation,3020,16,99,9,13,26,"0,2"
2024-10-23 22:10:00,"24,9","53,9",362,"1,91","2,02","2,02","2,02",0,532,"42,6",31,0,0,0,no ventilation,3025,16,99,9,13,26,"0,2"
2024-10-23 22:15:00,"24,9","53,9",358,"1,97","2,08","2,08","2,08",0,530,"43,2",30,0,0,0,no ventilation,3030,16,99,9,13,26,"0,2"
2024-10-23 22:20:00,"24,9",54,359,"1,79","1,9","1,9","1,9",0,530,"39,2",29,0,0,0,no ventilation,3035,16,99,9,13,26,"0,2"
2024-10-23 22:25:00,"24,9","53,9",362,"1,85","1,96","1,96","1,96",0,530,"39,5",32,0,0,0,no ventilation,3040,16,99,9,13,26,"0,2"
2024-10-23 22:30:00,"24,9","53,9",365,"1,96","2,08","2,08","2,08",0,531,"40,1",31,0,0,0,no ventilation,3045,"15,8",100,9,13,26,"0,2"
2024-10-23 22:35:00,"24,9","53,9",364,"2,01","2,13","2,13","2,13",0,533,"41,3",32,0,0,0,no ventilation,3050,"15,8",100,9,13,26,"0,2"
2024-10-23 22:40:00,"24,9","53,9",366,"2,06","2,18","2,18","2,18",0,530,"42,5",32,0,0,0,no ventilation,3055,"15,8",100,9,13,26,"0,2"
2024-10-23 22:45:00,"24,9","53,8",365,"1,92","2,04","2,04","2,04",0,527,"43,4",28,0,0,0,no ventilation,3060,"15,8",100,9,13,26,"0,2"
2024-10-23 22:50:00,"24,9","53,8",366,"1,94","2,05","2,05","2,05",0,527,"40,7",30,0,0,0,no ventilation,3065,"15,8",100,9,13,26,"0,2"
2024-10-23 22:55:00,"24,9","53,8",364,"1,95","2,07","2,07","2,07",0,527,40,31,0,0,0,no ventilation,3070,"15,8",100,9,13,26,"0,2"
2024-10-23 23:00:00,"24,9","53,8",364,"2,18","2,3","2,3","2,3",0,527,"43,5",30,0,0,0,no ventilation,3075,"15,6",100,7,11,26,"0,3"
2024-10-23 23:05:00,"24,9","53,9",365,"2,09","2,21","2,21","2,21",0,534,"40,4",32,0,0,0,no ventilation,3080,"15,6",100,7,11,26,"0,3"
